"id","date","customer_id","amount"
"2301083XX9","2023-01-08",520,"271.81"
"2301083X10","2023-01-08",407,"42.27"
"2301083X11","2023-01-08",711,"91.27"
"2301083X12","2023-01-08",744,"243.73"
"2301083X13","2023-01-08",352,"40.48"
"2301083X14","2023-01-08",9,"59.11"
"2301083X15","2023-01-08",55,"91.19"
"2301083X16","2023-01-08",294,"140.89"
"2301083X17","2023-01-08",185,"289.96"
"2301083X18","2023-01-08",106,"118.86"
"2301083X19","2023-01-08",369,"164.87"
"2301083X20","2023-01-08",693,"63.52"
"2301083X21","2023-01-08",203,"89.64"
"2301083X22","2023-01-08",202,"184.26"
"2301083X23","2023-01-08",86,"105.14"
"2301083X24","2023-01-08",45,"271.35"
"2301083X25","2023-01-08",367,"180.94"
"2301083X26","2023-01-08",539,"116.91"
"2301083X27","2023-01-08",210,"64.68"
"2301083X28","2023-01-08",184,"227.60"
"2301083X29","2023-01-08",342,"230.19"
"2301083X30","2023-01-08",583,"280.95"
"2301093XX1","2023-01-09",476,"50.97"
"2301093XX2","2023-01-09",735,"267.65"
"2301093XX3","2023-01-09",328,"63.73"
"2301093XX4","2023-01-09",637,"31.70"
"2301093XX5","2023-01-09",341,"148.91"
"2301093XX6","2023-01-09",32,"263.13"
"2301093XX7","2023-01-09",250,"205.77"
"2301093XX8","2023-01-09",673,"97.76"
"2301093XX9","2023-01-09",596,"111.10"
"2301093X10","2023-01-09",521,"205.82"
"2301093X11","2023-01-09",208,"157.68"
"2301093X12","2023-01-09",549,"200.52"
"2301093X13","2023-01-09",174,"254.47"
"2301093X14","2023-01-09",336,"179.85"
"2301093X15","2023-01-09",367,"172.37"
"2301093X16","2023-01-09",673,"44.42"
"2301093X17","2023-01-09",705,"94.53"
"2301093X18","2023-01-09",688,"221.57"
"2301093X19","2023-01-09",70,"264.58"
"2301093X20","2023-01-09",536,"144.68"
"2301093X21","2023-01-09",726,"72.00"
"2301093X22","2023-01-09",289,"185.20"
"2301093X23","2023-01-09",458,"212.16"
"2301093X24","2023-01-09",381,"33.93"
"2301093X25","2023-01-09",149,"121.55"
"2301093X26","2023-01-09",515,"223.80"
"2301093X27","2023-01-09",623,"242.86"
"2301103XX1","2023-01-10",125,"138.62"
"2301103XX2","2023-01-10",423,"297.48"
"2301103XX3","2023-01-10",550,"147.77"
"2301103XX4","2023-01-10",590,"153.73"
"2301103XX5","2023-01-10",772,"118.42"
"2301103XX6","2023-01-10",492,"163.90"
"2301103XX7","2023-01-10",719,"189.81"
"2301103XX8","2023-01-10",468,"66.89"
"2301103XX9","2023-01-10",55,"264.76"
"2301103X10","2023-01-10",473,"147.58"
"2301103X11","2023-01-10",256,"292.91"
"2301103X12","2023-01-10",705,"115.66"
"2301103X13","2023-01-10",660,"118.51"
"2301103X14","2023-01-10",709,"64.79"
"2301103X15","2023-01-10",661,"178.28"
"2301103X16","2023-01-10",432,"194.86"
"2301103X17","2023-01-10",497,"90.86"
"2301103X18","2023-01-10",548,"133.04"
"2301103X19","2023-01-10",17,"231.95"
"2301103X20","2023-01-10",489,"119.34"
"2301103X21","2023-01-10",116,"219.98"
"2301103X22","2023-01-10",483,"55.11"
"2301103X23","2023-01-10",280,"201.61"
"2301113XX1","2023-01-11",668,"63.87"
"2301113XX2","2023-01-11",40,"76.35"
"2301113XX3","2023-01-11",113,"152.96"
"2301113XX4","2023-01-11",145,"104.42"
"2301113XX5","2023-01-11",50,"280.04"
"2301113XX6","2023-01-11",357,"85.55"
"2301113XX7","2023-01-11",498,"202.71"
"2301113XX8","2023-01-11",305,"247.98"
"2301113XX9","2023-01-11",488,"225.47"
"2301113X10","2023-01-11",329,"232.59"
"2301113X11","2023-01-11",289,"221.83"
"2301113X12","2023-01-11",330,"149.72"
"2301113X13","2023-01-11",76,"227.25"
"2301113X14","2023-01-11",226,"167.51"
"2301113X15","2023-01-11",423,"170.84"
"2301113X16","2023-01-11",140,"188.32"
"2301113X17","2023-01-11",359,"82.18"
"2301113X18","2023-01-11",305,"66.08"
"2301113X19","2023-01-11",345,"92.82"
"2301113X20","2023-01-11",93,"97.97"
"2301113X21","2023-01-11",94,"178.81"
"2301113X22","2023-01-11",560,"75.64"
"2301113X23","2023-01-11",268,"35.08"
"2301113X24","2023-01-11",543,"165.71"
"2301113X25","2023-01-11",49,"211.37"
"2301113X26","2023-01-11",83,"219.26"
"2301113X27","2023-01-11",46,"263.05"
"2301113X28","2023-01-11",669,"165.31"
"2301113X29","2023-01-11",245,"260.32"
"2301123XX1","2023-01-12",672,"250.94"
"2301123XX2","2023-01-12",155,"128.43"
"2301123XX3","2023-01-12",173,"220.26"
"2301123XX4","2023-01-12",294,"47.81"
"2301123XX5","2023-01-12",488,"199.68"
"2301123XX6","2023-01-12",497,"119.59"
"2301123XX7","2023-01-12",176,"96.52"
"2301123XX8","2023-01-12",450,"32.26"
"2301123XX9","2023-01-12",619,"217.03"
"2301123X10","2023-01-12",165,"110.96"
"2301123X11","2023-01-12",215,"56.08"
"2301123X12","2023-01-12",93,"75.21"
"2301123X13","2023-01-12",294,"279.41"
"2301123X14","2023-01-12",570,"213.90"
"2301123X15","2023-01-12",740,"73.17"
"2301123X16","2023-01-12",222,"145.46"
"2301123X17","2023-01-12",288,"87.11"
"2301123X18","2023-01-12",555,"190.50"
"2301123X19","2023-01-12",54,"100.16"
"2301123X20","2023-01-12",322,"116.32"
"2301123X21","2023-01-12",150,"165.83"
"2301123X22","2023-01-12",14,"180.40"
"2301123X23","2023-01-12",115,"208.28"
"2301123X24","2023-01-12",683,"252.64"
"2301123X25","2023-01-12",116,"135.22"
"2301123X26","2023-01-12",83,"225.72"
"2301133XX1","2023-01-13",101,"73.09"
"2301133XX2","2023-01-13",381,"105.26"
"2301133XX3","2023-01-13",24,"128.91"
"2301133XX4","2023-01-13",40,"234.34"
"2301133XX5","2023-01-13",488,"50.44"
"2301133XX6","2023-01-13",378,"167.62"
"2301133XX7","2023-01-13",345,"232.47"
"2301133XX8","2023-01-13",446,"231.52"
"2301133XX9","2023-01-13",352,"113.66"
"2301133X10","2023-01-13",191,"161.30"
"2301133X11","2023-01-13",682,"207.48"
"2301133X12","2023-01-13",395,"83.59"
"2301133X13","2023-01-13",369,"96.58"
"2301133X14","2023-01-13",86,"271.45"
"2301133X15","2023-01-13",107,"40.26"
"2301133X16","2023-01-13",89,"126.24"
"2301133X17","2023-01-13",272,"185.83"
"2301133X18","2023-01-13",192,"272.19"
"2301133X19","2023-01-13",274,"291.50"
"2301133X20","2023-01-13",69,"285.34"
"2301133X21","2023-01-13",284,"262.01"
"2301133X22","2023-01-13",284,"240.37"
"2301133X23","2023-01-13",558,"84.95"
"2301133X24","2023-01-13",176,"233.16"
"2301133X25","2023-01-13",68,"122.82"
"2301133X26","2023-01-13",730,"101.74"
"2301133X27","2023-01-13",294,"217.25"
"2301133X28","2023-01-13",441,"232.11"
"2301133X29","2023-01-13",634,"129.58"
"2301133X30","2023-01-13",496,"194.03"
"2301143XX1","2023-01-14",746,"279.79"
"2301143XX2","2023-01-14",697,"221.61"
"2301143XX3","2023-01-14",213,"287.25"
"2301143XX4","2023-01-14",176,"245.45"
"2301143XX5","2023-01-14",565,"94.89"
"2301143XX6","2023-01-14",749,"237.72"
"2301143XX7","2023-01-14",545,"96.98"
"2301143XX8","2023-01-14",171,"252.06"
"2301143XX9","2023-01-14",715,"183.49"
"2301143X10","2023-01-14",274,"63.10"
"2301143X11","2023-01-14",6,"221.47"
"2301143X12","2023-01-14",642,"211.11"
"2301143X13","2023-01-14",593,"254.13"
"2301143X14","2023-01-14",225,"169.03"
"2301143X15","2023-01-14",535,"126.43"
"2301143X16","2023-01-14",218,"58.70"
"2301143X17","2023-01-14",174,"190.31"
"2301143X18","2023-01-14",531,"261.03"
"2301143X19","2023-01-14",208,"204.27"
"2301143X20","2023-01-14",8,"49.22"
"2301143X21","2023-01-14",468,"261.06"
"2301143X22","2023-01-14",318,"139.68"
"2301143X23","2023-01-14",245,"213.82"
"2301143X24","2023-01-14",515,"129.18"
"2301143X25","2023-01-14",184,"37.95"
"2301143X26","2023-01-14",708,"77.75"
"2301153XX1","2023-01-15",93,"259.45"
"2301153XX2","2023-01-15",40,"171.76"
"2301153XX3","2023-01-15",192,"173.76"
"2301153XX4","2023-01-15",90,"39.26"
"2301153XX5","2023-01-15",224,"234.43"
"2301153XX6","2023-01-15",221,"93.92"
"2301153XX7","2023-01-15",75,"110.16"
"2301153XX8","2023-01-15",160,"272.36"
"2301153XX9","2023-01-15",172,"265.03"
"2301153X10","2023-01-15",446,"156.27"
"2301153X11","2023-01-15",415,"239.70"
"2301153X12","2023-01-15",383,"292.50"
"2301153X13","2023-01-15",515,"50.33"
"2301153X14","2023-01-15",624,"202.91"
"2301153X15","2023-01-15",245,"207.48"
"2301153X16","2023-01-15",189,"281.94"
"2301153X17","2023-01-15",537,"85.42"
"2301153X18","2023-01-15",594,"255.12"
"2301153X19","2023-01-15",21,"86.65"
"2301153X20","2023-01-15",667,"197.83"
"2301153X21","2023-01-15",419,"36.85"
"2301153X22","2023-01-15",107,"63.30"
"2301153X23","2023-01-15",769,"34.04"
"2301153X24","2023-01-15",672,"99.02"
"2301153X25","2023-01-15",756,"252.82"
"2301153X26","2023-01-15",756,"107.77"
"2301153X27","2023-01-15",624,"57.90"
"2301153X28","2023-01-15",572,"113.42"
"2301153X29","2023-01-15",179,"190.77"
"2301163XX1","2023-01-16",600,"99.41"
"2301163XX2","2023-01-16",509,"205.13"
"2301163XX3","2023-01-16",750,"209.73"
"2301163XX4","2023-01-16",28,"124.56"
"2301163XX5","2023-01-16",224,"110.48"
"2301163XX6","2023-01-16",168,"150.99"
"2301163XX7","2023-01-16",62,"105.61"
"2301163XX8","2023-01-16",113,"108.22"
"2301163XX9","2023-01-16",381,"192.70"
"2301163X10","2023-01-16",1,"236.87"
"2301163X11","2023-01-16",728,"135.47"
"2301163X12","2023-01-16",157,"242.21"
"2301163X13","2023-01-16",200,"214.58"
"2301163X14","2023-01-16",23,"213.20"
"2301163X15","2023-01-16",473,"165.07"
"2301163X16","2023-01-16",69,"223.51"
"2301163X17","2023-01-16",335,"233.99"
"2301163X18","2023-01-16",135,"108.82"
"2301163X19","2023-01-16",239,"59.60"
"2301163X20","2023-01-16",403,"266.69"
"2301163X21","2023-01-16",103,"36.22"
"2301163X22","2023-01-16",284,"86.48"
"2301163X23","2023-01-16",422,"158.99"
"2301163X24","2023-01-16",730,"185.26"
"2301163X25","2023-01-16",121,"153.00"
"2301163X26","2023-01-16",419,"199.41"
"2301163X27","2023-01-16",422,"287.62"
"2301163X28","2023-01-16",768,"169.19"
"2301163X29","2023-01-16",269,"226.11"
"2301163X30","2023-01-16",563,"141.08"
"2301163X31","2023-01-16",161,"263.70"
"2301173XX1","2023-01-17",64,"166.59"
"2301173XX2","2023-01-17",756,"267.95"
"2301173XX3","2023-01-17",427,"63.08"
"2301173XX4","2023-01-17",667,"159.55"
"2301173XX5","2023-01-17",118,"71.53"
"2301173XX6","2023-01-17",619,"200.65"
"2301173XX7","2023-01-17",21,"179.24"
"2301173XX8","2023-01-17",519,"273.08"
"2301173XX9","2023-01-17",266,"151.93"
"2301173X10","2023-01-17",288,"48.69"
"2301173X11","2023-01-17",639,"184.59"
"2301173X12","2023-01-17",521,"200.19"
"2301173X13","2023-01-17",173,"151.99"
"2301173X14","2023-01-17",91,"174.56"
"2301173X15","2023-01-17",40,"236.17"
"2301173X16","2023-01-17",250,"52.13"
"2301173X17","2023-01-17",432,"129.05"
"2301173X18","2023-01-17",289,"154.03"
"2301173X19","2023-01-17",492,"44.68"
"2301173X20","2023-01-17",243,"156.00"
"2301173X21","2023-01-17",551,"214.52"
"2301173X22","2023-01-17",315,"187.44"
"2301173X23","2023-01-17",486,"169.45"
"2301173X24","2023-01-17",683,"152.38"
"2301173X25","2023-01-17",161,"104.99"
"2301173X26","2023-01-17",387,"209.76"
"2301183XX1","2023-01-18",566,"38.70"
"2301183XX2","2023-01-18",382,"60.62"
"2301183XX3","2023-01-18",754,"236.10"
"2301183XX4","2023-01-18",21,"242.38"
"2301183XX5","2023-01-18",161,"227.14"
"2301183XX6","2023-01-18",198,"274.73"
"2301183XX7","2023-01-18",126,"250.77"
"2301183XX8","2023-01-18",510,"176.47"
"2301183XX9","2023-01-18",672,"83.06"
"2301183X10","2023-01-18",497,"103.21"
"2301183X11","2023-01-18",47,"231.94"
"2301183X12","2023-01-18",618,"123.35"
"2301183X13","2023-01-18",726,"202.40"
"2301183X14","2023-01-18",305,"49.98"
"2301183X15","2023-01-18",593,"177.23"
"2301183X16","2023-01-18",334,"197.64"
"2301183X17","2023-01-18",713,"122.13"
"2301183X18","2023-01-18",435,"126.59"
"2301183X19","2023-01-18",626,"216.37"
"2301183X20","2023-01-18",200,"150.88"
"2301193XX1","2023-01-19",492,"226.46"
"2301193XX2","2023-01-19",60,"242.33"
"2301193XX3","2023-01-19",124,"246.06"
"2301193XX4","2023-01-19",415,"158.44"
"2301193XX5","2023-01-19",343,"95.19"
"2301193XX6","2023-01-19",742,"266.27"
"2301193XX7","2023-01-19",503,"84.38"
"2301193XX8","2023-01-19",331,"170.09"
"2301193XX9","2023-01-19",291,"202.50"
"2301193X10","2023-01-19",223,"158.42"
"2301193X11","2023-01-19",644,"61.08"
"2301193X12","2023-01-19",44,"119.82"
"2301193X13","2023-01-19",381,"183.13"
"2301193X14","2023-01-19",198,"279.93"
"2301193X15","2023-01-19",591,"286.40"
"2301193X16","2023-01-19",250,"145.91"
"2301193X17","2023-01-19",419,"115.70"
"2301193X18","2023-01-19",324,"193.28"
"2301193X19","2023-01-19",200,"282.94"
"2301193X20","2023-01-19",272,"221.49"
"2301193X21","2023-01-19",687,"219.65"
"2301193X22","2023-01-19",609,"141.02"
"2301193X23","2023-01-19",14,"188.58"
"2301193X24","2023-01-19",668,"75.90"
"2301203XX1","2023-01-20",54,"259.62"
"2301203XX2","2023-01-20",8,"144.23"
"2301203XX3","2023-01-20",375,"119.16"
"2301203XX4","2023-01-20",720,"274.72"
"2301203XX5","2023-01-20",423,"263.25"
"2301203XX6","2023-01-20",593,"159.18"
"2301203XX7","2023-01-20",503,"97.58"
"2301203XX8","2023-01-20",160,"162.68"
"2301203XX9","2023-01-20",64,"160.08"
"2301203X10","2023-01-20",93,"235.25"
"2301203X11","2023-01-20",562,"139.51"
"2301203X12","2023-01-20",772,"296.02"
"2301203X13","2023-01-20",672,"162.23"
"2301203X14","2023-01-20",610,"157.94"
"2301203X15","2023-01-20",613,"41.32"
"2301203X16","2023-01-20",453,"246.81"
"2301203X17","2023-01-20",26,"100.80"
"2301203X18","2023-01-20",293,"69.34"
"2301203X19","2023-01-20",85,"221.98"
"2301203X20","2023-01-20",669,"123.78"
"2301203X21","2023-01-20",464,"203.91"
"2301203X22","2023-01-20",509,"253.96"
"2301203X23","2023-01-20",158,"159.64"
"2301203X24","2023-01-20",747,"120.02"
"2301203X25","2023-01-20",618,"185.73"
"2301203X26","2023-01-20",623,"120.63"
"2301203X27","2023-01-20",267,"65.83"
"2301203X28","2023-01-20",705,"48.47"
"2301203X29","2023-01-20",408,"234.81"
"2301213XX1","2023-01-21",382,"297.30"
"2301213XX2","2023-01-21",529,"191.30"
"2301213XX3","2023-01-21",107,"127.15"
"2301213XX4","2023-01-21",219,"258.65"
"2301213XX5","2023-01-21",468,"210.13"
"2301213XX6","2023-01-21",414,"37.96"
"2301213XX7","2023-01-21",521,"143.22"
"2301213XX8","2023-01-21",203,"166.76"
"2301213XX9","2023-01-21",548,"220.81"
"2301213X10","2023-01-21",434,"295.57"
"2301213X11","2023-01-21",311,"107.30"
"2301213X12","2023-01-21",227,"98.48"
"2301213X13","2023-01-21",492,"92.19"
"2301213X14","2023-01-21",93,"182.39"
"2301213X15","2023-01-21",204,"167.82"
"2301213X16","2023-01-21",471,"171.97"
"2301213X17","2023-01-21",365,"79.87"
"2301213X18","2023-01-21",427,"215.00"
"2301213X19","2023-01-21",312,"79.63"
"2301213X20","2023-01-21",281,"257.94"
"2301213X21","2023-01-21",561,"131.50"
"2301213X22","2023-01-21",534,"285.26"
"2301213X23","2023-01-21",772,"77.45"
"2301213X24","2023-01-21",167,"262.29"
"2301213X25","2023-01-21",347,"191.00"
"2301213X26","2023-01-21",771,"40.39"
"2301213X27","2023-01-21",425,"186.82"
"2301213X28","2023-01-21",349,"207.97"
"2301213X29","2023-01-21",343,"243.72"
"2301223XX1","2023-01-22",692,"144.15"
"2301223XX2","2023-01-22",568,"128.78"
"2301223XX3","2023-01-22",551,"269.78"
"2301223XX4","2023-01-22",644,"83.29"
"2301223XX5","2023-01-22",415,"243.69"
"2301223XX6","2023-01-22",416,"186.81"
"2301223XX7","2023-01-22",706,"229.40"
"2301223XX8","2023-01-22",336,"193.84"
"2301223XX9","2023-01-22",485,"251.64"
"2301223X10","2023-01-22",714,"41.38"
"2301223X11","2023-01-22",746,"281.60"
"2301223X12","2023-01-22",204,"80.36"
"2301223X13","2023-01-22",215,"107.57"
"2301223X14","2023-01-22",374,"187.89"
"2301223X15","2023-01-22",603,"298.62"
"2301223X16","2023-01-22",291,"124.18"
"2301223X17","2023-01-22",729,"229.10"
"2301223X18","2023-01-22",56,"218.11"
"2301223X19","2023-01-22",8,"59.67"
"2301223X20","2023-01-22",59,"250.52"
"2301223X21","2023-01-22",92,"150.58"
"2301223X22","2023-01-22",427,"257.95"
"2301223X23","2023-01-22",144,"110.06"
"2301223X24","2023-01-22",459,"190.21"
"2301223X25","2023-01-22",11,"195.54"
"2301223X26","2023-01-22",519,"220.20"
"2301223X27","2023-01-22",46,"276.95"
"2301223X28","2023-01-22",720,"201.23"
"2301233XX1","2023-01-23",501,"257.83"
"2301233XX2","2023-01-23",729,"98.12"
"2301233XX3","2023-01-23",103,"120.02"
"2301233XX4","2023-01-23",286,"291.00"
"2301233XX5","2023-01-23",54,"198.37"
"2301233XX6","2023-01-23",162,"203.43"
"2301233XX7","2023-01-23",488,"67.37"
"2301233XX8","2023-01-23",721,"151.15"
"2301233XX9","2023-01-23",680,"270.65"
"2301233X10","2023-01-23",702,"225.29"
"2301233X11","2023-01-23",689,"265.65"
"2301233X12","2023-01-23",653,"173.54"
"2301233X13","2023-01-23",264,"133.94"
"2301233X14","2023-01-23",126,"86.49"
"2301233X15","2023-01-23",112,"246.21"
"2301233X16","2023-01-23",740,"54.05"
"2301233X17","2023-01-23",441,"222.11"
"2301233X18","2023-01-23",705,"266.25"
"2301233X19","2023-01-23",157,"86.87"
"2301233X20","2023-01-23",594,"189.67"
"2301233X21","2023-01-23",46,"249.15"
"2301233X22","2023-01-23",302,"127.57"
"2301233X23","2023-01-23",250,"173.19"
"2301233X24","2023-01-23",768,"253.38"
"2301233X25","2023-01-23",336,"93.09"
"2301243XX1","2023-01-24",174,"206.98"
"2301243XX2","2023-01-24",319,"67.33"
"2301243XX3","2023-01-24",10,"269.03"
"2301243XX4","2023-01-24",59,"252.69"
"2301243XX5","2023-01-24",157,"264.40"
"2301243XX6","2023-01-24",115,"236.06"
"2301243XX7","2023-01-24",32,"65.08"
"2301243XX8","2023-01-24",107,"156.89"
"2301243XX9","2023-01-24",125,"74.88"
"2301243X10","2023-01-24",558,"164.50"
"2301243X11","2023-01-24",768,"51.30"
"2301243X12","2023-01-24",733,"65.59"
"2301243X13","2023-01-24",315,"52.28"
"2301243X14","2023-01-24",741,"122.27"
"2301243X15","2023-01-24",423,"35.05"
"2301243X16","2023-01-24",554,"118.09"
"2301243X17","2023-01-24",337,"51.20"
"2301243X18","2023-01-24",195,"106.78"
"2301243X19","2023-01-24",291,"153.96"
"2301243X20","2023-01-24",126,"186.07"
"2301243X21","2023-01-24",682,"251.82"
"2301243X22","2023-01-24",316,"72.89"
"2301243X23","2023-01-24",1,"90.34"
"2301243X24","2023-01-24",54,"130.66"
"2301243X25","2023-01-24",343,"138.98"
"2301243X26","2023-01-24",410,"293.14"
"2301243X27","2023-01-24",298,"191.90"
"2301243X28","2023-01-24",661,"165.49"
"2301243X29","2023-01-24",593,"132.10"
"2301243X30","2023-01-24",264,"145.40"
