"id","date","customer_id","amount"
"2301051XX4","2023-01-05",18,"71.70"
"2301051XX5","2023-01-05",469,"55.87"
"2301051XX6","2023-01-05",513,"16.45"
"2301051XX7","2023-01-05",724,"84.35"
"2301051XX8","2023-01-05",587,"11.37"
"2301051XX9","2023-01-05",123,"79.51"
"2301051X10","2023-01-05",188,"74.06"
"2301051X11","2023-01-05",150,"26.85"
"2301051X12","2023-01-05",621,"79.09"
"2301051X13","2023-01-05",748,"50.56"
"2301051X14","2023-01-05",82,"92.21"
"2301051X15","2023-01-05",729,"71.16"
"2301051X16","2023-01-05",203,"39.30"
"2301061XX1","2023-01-06",68,"86.80"
"2301061XX2","2023-01-06",407,"81.37"
"2301061XX3","2023-01-06",315,"107.75"
"2301061XX4","2023-01-06",375,"81.49"
"2301061XX5","2023-01-06",345,"29.44"
"2301061XX6","2023-01-06",658,"40.90"
"2301061XX7","2023-01-06",751,"104.64"
"2301061XX8","2023-01-06",95,"49.31"
"2301061XX9","2023-01-06",567,"90.07"
"2301061X10","2023-01-06",533,"69.66"
"2301061X11","2023-01-06",764,"114.23"
"2301061X12","2023-01-06",29,"21.32"
"2301061X13","2023-01-06",131,"113.68"
"2301061X14","2023-01-06",587,"71.62"
"2301061X15","2023-01-06",136,"88.11"
"2301061X16","2023-01-06",178,"115.27"
"2301071XX1","2023-01-07",5,"33.98"
"2301071XX2","2023-01-07",676,"81.21"
"2301071XX3","2023-01-07",613,"55.75"
"2301071XX4","2023-01-07",372,"58.87"
"2301071XX5","2023-01-07",235,"91.53"
"2301071XX6","2023-01-07",607,"104.70"
"2301071XX7","2023-01-07",498,"82.43"
"2301071XX8","2023-01-07",542,"48.81"
"2301071XX9","2023-01-07",217,"87.62"
"2301071X10","2023-01-07",476,"73.85"
"2301071X11","2023-01-07",209,"16.37"
"2301071X12","2023-01-07",93,"21.82"
"2301071X13","2023-01-07",69,"37.91"
"2301071X14","2023-01-07",271,"57.00"
"2301071X15","2023-01-07",124,"26.79"
"2301071X16","2023-01-07",304,"52.53"
"2301071X17","2023-01-07",548,"99.06"
"2301071X18","2023-01-07",201,"89.22"
"2301071X19","2023-01-07",517,"111.34"
"2301071X20","2023-01-07",266,"85.30"
"2301081XX1","2023-01-08",194,"17.30"
"2301081XX2","2023-01-08",412,"116.09"
"2301081XX3","2023-01-08",351,"69.15"
"2301081XX4","2023-01-08",407,"110.12"
"2301081XX5","2023-01-08",102,"101.69"
"2301081XX6","2023-01-08",614,"29.18"
"2301081XX7","2023-01-08",369,"39.62"
"2301081XX8","2023-01-08",36,"22.58"
"2301081XX9","2023-01-08",600,"77.33"
"2301081X10","2023-01-08",698,"106.50"
"2301081X11","2023-01-08",560,"10.92"
"2301081X12","2023-01-08",360,"22.42"
"2301081X13","2023-01-08",539,"112.87"
"2301081X14","2023-01-08",682,"101.02"
"2301081X15","2023-01-08",84,"38.44"
"2301081X16","2023-01-08",528,"54.52"
"2301081X17","2023-01-08",448,"45.64"
"2301091XX1","2023-01-09",203,"15.53"
"2301091XX2","2023-01-09",735,"35.51"
"2301091XX3","2023-01-09",401,"88.02"
"2301091XX4","2023-01-09",701,"96.58"
"2301091XX5","2023-01-09",150,"61.87"
"2301091XX6","2023-01-09",626,"53.79"
"2301091XX7","2023-01-09",640,"73.12"
"2301091XX8","2023-01-09",635,"57.40"
"2301091XX9","2023-01-09",166,"44.62"
"2301091X10","2023-01-09",406,"47.95"
"2301091X11","2023-01-09",521,"80.21"
"2301091X12","2023-01-09",639,"71.43"
"2301091X13","2023-01-09",333,"85.68"
"2301091X14","2023-01-09",549,"76.64"
"2301091X15","2023-01-09",755,"31.70"
"2301091X16","2023-01-09",558,"81.93"
"2301091X17","2023-01-09",70,"85.54"
"2301091X18","2023-01-09",186,"106.71"
"2301091X19","2023-01-09",220,"79.66"
"2301091X20","2023-01-09",84,"34.92"
"2301101XX1","2023-01-10",408,"73.26"
"2301101XX2","2023-01-10",508,"60.71"
"2301101XX3","2023-01-10",517,"78.45"
"2301101XX4","2023-01-10",465,"48.15"
"2301101XX5","2023-01-10",55,"78.24"
"2301101XX6","2023-01-10",308,"13.00"
"2301101XX7","2023-01-10",81,"77.58"
"2301101XX8","2023-01-10",248,"43.07"
"2301101XX9","2023-01-10",111,"34.47"
"2301101X10","2023-01-10",8,"12.08"
"2301101X11","2023-01-10",663,"57.30"
"2301111XX1","2023-01-11",384,"64.59"
"2301111XX2","2023-01-11",145,"80.24"
"2301111XX3","2023-01-11",715,"105.10"
"2301111XX4","2023-01-11",131,"69.22"
"2301111XX5","2023-01-11",52,"97.89"
"2301111XX6","2023-01-11",461,"108.84"
"2301111XX7","2023-01-11",747,"77.99"
"2301111XX8","2023-01-11",32,"67.09"
"2301111XX9","2023-01-11",209,"110.92"
"2301111X10","2023-01-11",763,"63.00"
"2301111X11","2023-01-11",412,"37.89"
"2301111X12","2023-01-11",715,"17.40"
"2301111X13","2023-01-11",701,"20.59"
"2301111X14","2023-01-11",260,"18.51"
"2301121XX1","2023-01-12",114,"31.87"
"2301121XX2","2023-01-12",129,"82.33"
"2301121XX3","2023-01-12",720,"107.10"
"2301121XX4","2023-01-12",707,"97.19"
"2301121XX5","2023-01-12",726,"65.36"
"2301121XX6","2023-01-12",488,"66.34"
"2301121XX7","2023-01-12",497,"117.93"
"2301121XX8","2023-01-12",95,"97.06"
"2301121XX9","2023-01-12",415,"112.75"
"2301121X10","2023-01-12",720,"119.45"
"2301121X11","2023-01-12",627,"79.98"
"2301121X12","2023-01-12",254,"41.75"
"2301121X13","2023-01-12",689,"41.67"
"2301121X14","2023-01-12",595,"94.63"
"2301121X15","2023-01-12",728,"102.95"
"2301121X16","2023-01-12",555,"72.30"
"2301121X17","2023-01-12",678,"36.33"
"2301121X18","2023-01-12",529,"53.77"
"2301121X19","2023-01-12",466,"114.43"
"2301121X20","2023-01-12",538,"46.61"
"2301121X21","2023-01-12",376,"85.87"
"2301121X22","2023-01-12",150,"91.85"
"2301121X23","2023-01-12",720,"59.00"
"2301121X24","2023-01-12",369,"98.66"
"2301121X25","2023-01-12",702,"16.65"
"2301121X26","2023-01-12",560,"77.18"
"2301131XX1","2023-01-13",291,"118.61"
"2301131XX2","2023-01-13",626,"103.35"
"2301131XX3","2023-01-13",488,"104.80"
"2301131XX4","2023-01-13",320,"69.35"
"2301131XX5","2023-01-13",739,"116.02"
"2301131XX6","2023-01-13",395,"29.30"
"2301131XX7","2023-01-13",201,"42.30"
"2301131XX8","2023-01-13",655,"78.18"
"2301131XX9","2023-01-13",698,"34.80"
"2301131X10","2023-01-13",345,"25.72"
"2301131X11","2023-01-13",68,"76.15"
"2301131X12","2023-01-13",414,"38.72"
"2301131X13","2023-01-13",327,"118.72"
"2301131X14","2023-01-13",655,"89.18"
"2301131X15","2023-01-13",634,"76.08"
"2301141XX1","2023-01-14",255,"45.30"
"2301141XX2","2023-01-14",171,"31.98"
"2301141XX3","2023-01-14",666,"44.35"
"2301141XX4","2023-01-14",565,"109.22"
"2301141XX5","2023-01-14",463,"72.76"
"2301141XX6","2023-01-14",545,"64.24"
"2301141XX7","2023-01-14",601,"77.85"
"2301141XX8","2023-01-14",699,"41.67"
"2301141XX9","2023-01-14",359,"32.18"
"2301141X10","2023-01-14",598,"28.38"
"2301141X11","2023-01-14",361,"77.62"
"2301141X12","2023-01-14",2,"110.49"
"2301141X13","2023-01-14",556,"119.24"
"2301141X14","2023-01-14",335,"40.91"
"2301141X15","2023-01-14",533,"63.18"
"2301151XX1","2023-01-15",698,"119.30"
"2301151XX2","2023-01-15",400,"68.31"
"2301151XX3","2023-01-15",415,"101.72"
"2301151XX4","2023-01-15",342,"37.39"
"2301151XX5","2023-01-15",198,"15.68"
"2301151XX6","2023-01-15",252,"33.13"
"2301151XX7","2023-01-15",165,"104.30"
"2301151XX8","2023-01-15",538,"76.41"
"2301151XX9","2023-01-15",372,"33.73"
"2301151X10","2023-01-15",269,"110.34"
"2301151X11","2023-01-15",135,"45.13"
"2301151X12","2023-01-15",355,"112.63"
"2301151X13","2023-01-15",273,"99.03"
"2301151X14","2023-01-15",400,"65.92"
"2301161XX1","2023-01-16",153,"94.17"
"2301161XX2","2023-01-16",202,"119.71"
"2301161XX3","2023-01-16",430,"81.08"
"2301161XX4","2023-01-16",190,"44.06"
"2301161XX5","2023-01-16",513,"17.27"
"2301161XX6","2023-01-16",512,"58.90"
"2301161XX7","2023-01-16",164,"88.45"
"2301161XX8","2023-01-16",111,"94.27"
"2301161XX9","2023-01-16",270,"98.86"
"2301161X10","2023-01-16",704,"51.45"
"2301171XX1","2023-01-17",710,"115.74"
"2301171XX2","2023-01-17",182,"70.19"
"2301171XX3","2023-01-17",92,"66.83"
"2301171XX4","2023-01-17",68,"67.54"
"2301171XX5","2023-01-17",87,"56.00"
"2301171XX6","2023-01-17",62,"26.75"
"2301171XX7","2023-01-17",538,"40.70"
"2301171XX8","2023-01-17",314,"19.27"
"2301171XX9","2023-01-17",32,"89.30"
"2301171X10","2023-01-17",170,"37.84"
"2301171X11","2023-01-17",209,"41.06"
"2301171X12","2023-01-17",158,"119.62"
"2301171X13","2023-01-17",765,"94.22"
"2301171X14","2023-01-17",319,"34.69"
"2301171X15","2023-01-17",387,"60.18"
"2301171X16","2023-01-17",551,"79.57"
"2301181XX1","2023-01-18",118,"41.63"
"2301181XX2","2023-01-18",206,"50.55"
"2301181XX3","2023-01-18",404,"67.46"
"2301181XX4","2023-01-18",288,"48.26"
"2301181XX5","2023-01-18",739,"14.62"
"2301181XX6","2023-01-18",714,"16.73"
"2301181XX7","2023-01-18",436,"77.04"
"2301181XX8","2023-01-18",368,"47.47"
"2301181XX9","2023-01-18",407,"103.77"
"2301181X10","2023-01-18",696,"71.15"
"2301181X11","2023-01-18",655,"31.36"
"2301181X12","2023-01-18",560,"46.38"
"2301181X13","2023-01-18",342,"33.94"
"2301181X14","2023-01-18",401,"71.35"
"2301181X15","2023-01-18",671,"69.11"
"2301181X16","2023-01-18",693,"29.41"
"2301181X17","2023-01-18",540,"113.65"
"2301191XX1","2023-01-19",529,"16.74"
"2301191XX2","2023-01-19",124,"21.88"
"2301191XX3","2023-01-19",134,"73.56"
"2301191XX4","2023-01-19",396,"85.02"
"2301191XX5","2023-01-19",17,"72.59"
"2301191XX6","2023-01-19",405,"52.63"
"2301191XX7","2023-01-19",233,"72.27"
"2301191XX8","2023-01-19",763,"32.23"
"2301191XX9","2023-01-19",637,"37.53"
"2301191X10","2023-01-19",515,"74.13"
"2301191X11","2023-01-19",701,"77.87"
"2301191X12","2023-01-19",203,"83.10"
"2301191X13","2023-01-19",255,"108.49"
"2301191X14","2023-01-19",687,"103.42"
"2301201XX1","2023-01-20",463,"51.25"
"2301201XX2","2023-01-20",8,"96.67"
"2301201XX3","2023-01-20",369,"13.32"
"2301201XX4","2023-01-20",156,"20.34"
"2301201XX5","2023-01-20",280,"77.21"
"2301201XX6","2023-01-20",517,"114.95"
"2301201XX7","2023-01-20",378,"15.12"
"2301201XX8","2023-01-20",615,"94.52"
"2301201XX9","2023-01-20",84,"34.43"
"2301201X10","2023-01-20",114,"49.27"
"2301201X11","2023-01-20",408,"58.86"
"2301211XX1","2023-01-21",751,"43.81"
"2301211XX2","2023-01-21",725,"53.66"
"2301211XX3","2023-01-21",82,"31.57"
"2301211XX4","2023-01-21",756,"116.36"
"2301211XX5","2023-01-21",674,"51.77"
"2301211XX6","2023-01-21",561,"94.76"
"2301211XX7","2023-01-21",634,"71.75"
"2301211XX8","2023-01-21",747,"79.34"
"2301211XX9","2023-01-21",131,"48.66"
"2301211X10","2023-01-21",471,"32.71"
"2301211X11","2023-01-21",62,"22.89"
"2301211X12","2023-01-21",577,"100.00"
"2301211X13","2023-01-21",519,"99.43"
"2301211X14","2023-01-21",201,"102.32"
"2301211X15","2023-01-21",770,"95.71"
"2301211X16","2023-01-21",208,"91.86"
"2301211X17","2023-01-21",347,"28.95"
"2301211X18","2023-01-21",655,"54.44"
"2301221XX1","2023-01-22",692,"99.91"
"2301221XX2","2023-01-22",697,"77.76"
"2301221XX3","2023-01-22",551,"95.57"
"2301221XX4","2023-01-22",409,"31.95"
"2301221XX5","2023-01-22",629,"13.08"
"2301221XX6","2023-01-22",499,"104.50"
"2301221XX7","2023-01-22",714,"33.39"
"2301221XX8","2023-01-22",729,"42.28"
"2301221XX9","2023-01-22",734,"81.30"
"2301221X10","2023-01-22",473,"103.54"
"2301221X11","2023-01-22",598,"28.16"
"2301221X12","2023-01-22",577,"109.56"
"2301231XX1","2023-01-23",288,"42.72"
"2301231XX2","2023-01-23",528,"115.56"
"2301231XX3","2023-01-23",680,"93.84"
"2301231XX4","2023-01-23",720,"64.80"
"2301231XX5","2023-01-23",720,"41.65"
"2301231XX6","2023-01-23",768,"119.63"
"2301231XX7","2023-01-23",756,"15.66"
"2301231XX8","2023-01-23",701,"112.86"
"2301231XX9","2023-01-23",629,"49.97"
"2301241XX1","2023-01-24",531,"42.99"
"2301241XX2","2023-01-24",398,"53.88"
"2301241XX3","2023-01-24",423,"70.11"
"2301241XX4","2023-01-24",506,"50.63"
"2301241XX5","2023-01-24",75,"71.31"
"2301241XX6","2023-01-24",214,"94.78"
"2301241XX7","2023-01-24",133,"28.31"
"2301241XX8","2023-01-24",252,"80.51"
"2301241XX9","2023-01-24",273,"11.30"
"2301241X10","2023-01-24",477,"49.14"
"2301241X11","2023-01-24",368,"24.38"
"2301241X12","2023-01-24",186,"117.40"
"2301241X13","2023-01-24",649,"14.53"
"2301241X14","2023-01-24",682,"63.48"
"2301241X15","2023-01-24",638,"23.31"
"2301241X16","2023-01-24",53,"33.53"
"2301241X17","2023-01-24",171,"65.20"
"2301241X18","2023-01-24",695,"36.44"
"2301241X19","2023-01-24",632,"53.81"
"2301241X20","2023-01-24",235,"117.99"
"2301251XX1","2023-01-25",597,"10.19"
"2301251XX2","2023-01-25",481,"83.06"
"2301251XX3","2023-01-25",70,"93.27"
"2301251XX4","2023-01-25",757,"13.06"
"2301251XX5","2023-01-25",540,"114.68"
"2301251XX6","2023-01-25",495,"23.97"
"2301251XX7","2023-01-25",713,"73.71"
"2301251XX8","2023-01-25",424,"20.42"
"2301251XX9","2023-01-25",665,"94.22"
"2301251X10","2023-01-25",398,"68.30"
"2301251X11","2023-01-25",133,"45.79"
"2301251X12","2023-01-25",684,"88.23"
"2301251X13","2023-01-25",339,"33.30"
"2301251X14","2023-01-25",299,"76.75"
"2301251X15","2023-01-25",136,"44.36"
"2301251X16","2023-01-25",556,"14.60"
"2301251X17","2023-01-25",759,"33.03"
"2301251X18","2023-01-25",436,"22.76"
"2301251X19","2023-01-25",723,"79.48"
"2301261XX1","2023-01-26",209,"86.04"
"2301261XX2","2023-01-26",369,"39.94"
"2301261XX3","2023-01-26",545,"115.56"
"2301261XX4","2023-01-26",133,"64.42"
"2301261XX5","2023-01-26",383,"43.05"
"2301261XX6","2023-01-26",42,"112.43"
"2301261XX7","2023-01-26",78,"47.73"
"2301261XX8","2023-01-26",715,"86.18"
"2301261XX9","2023-01-26",8,"95.96"
"2301261X10","2023-01-26",673,"115.04"
"2301261X11","2023-01-26",157,"11.69"
"2301261X12","2023-01-26",166,"103.33"
"2301261X13","2023-01-26",231,"103.07"
"2301261X14","2023-01-26",634,"35.52"
"2301271XX1","2023-01-27",25,"31.74"
"2301271XX2","2023-01-27",511,"86.93"
"2301271XX3","2023-01-27",163,"23.64"
"2301271XX4","2023-01-27",517,"10.03"
"2301271XX5","2023-01-27",394,"85.49"
"2301271XX6","2023-01-27",680,"67.41"
"2301271XX7","2023-01-27",511,"110.41"
"2301271XX8","2023-01-27",102,"24.71"
"2301271XX9","2023-01-27",517,"61.32"
"2301271X10","2023-01-27",180,"114.64"
"2301271X11","2023-01-27",268,"29.90"
"2301281XX1","2023-01-28",10,"55.20"
"2301281XX2","2023-01-28",66,"39.26"
"2301281XX3","2023-01-28",35,"108.32"
"2301281XX4","2023-01-28",383,"119.17"
"2301281XX5","2023-01-28",528,"71.58"
"2301281XX6","2023-01-28",226,"42.78"
"2301281XX7","2023-01-28",276,"55.47"
"2301281XX8","2023-01-28",25,"48.53"
"2301281XX9","2023-01-28",84,"55.34"
"2301281X10","2023-01-28",573,"52.62"
"2301281X11","2023-01-28",284,"59.79"
"2301281X12","2023-01-28",560,"66.52"
"2301281X13","2023-01-28",487,"92.35"
"2301281X14","2023-01-28",713,"108.55"
"2301281X15","2023-01-28",686,"46.63"
"2301281X16","2023-01-28",642,"30.76"
"2301281X17","2023-01-28",552,"37.48"
"2301281X18","2023-01-28",86,"59.85"
"2301291XX1","2023-01-29",430,"88.01"
"2301291XX2","2023-01-29",565,"95.60"
"2301291XX3","2023-01-29",454,"61.08"
"2301291XX4","2023-01-29",587,"64.06"
"2301291XX5","2023-01-29",454,"70.35"
"2301291XX6","2023-01-29",116,"61.47"
"2301291XX7","2023-01-29",376,"89.28"
"2301291XX8","2023-01-29",444,"50.64"
"2301291XX9","2023-01-29",649,"105.79"
"2301291X10","2023-01-29",589,"39.23"
"2301291X11","2023-01-29",720,"52.48"
"2301291X12","2023-01-29",232,"22.83"
"2301291X13","2023-01-29",431,"43.89"
"2301291X14","2023-01-29",400,"12.26"
"2301291X15","2023-01-29",468,"45.35"
"2301291X16","2023-01-29",749,"95.28"
"2301291X17","2023-01-29",623,"28.63"
"2301291X18","2023-01-29",198,"78.49"
"2301291X19","2023-01-29",505,"39.05"
"2301291X20","2023-01-29",133,"108.98"
"2301291X21","2023-01-29",475,"78.43"
"2301291X22","2023-01-29",117,"56.38"
"2301301XX1","2023-01-30",597,"75.92"
"2301301XX2","2023-01-30",281,"76.36"
"2301301XX3","2023-01-30",486,"115.52"
"2301301XX4","2023-01-30",764,"111.82"
"2301301XX5","2023-01-30",240,"112.98"
"2301301XX6","2023-01-30",346,"80.60"
"2301301XX7","2023-01-30",404,"16.94"
"2301301XX8","2023-01-30",66,"21.73"
"2301301XX9","2023-01-30",327,"30.69"
"2301301X10","2023-01-30",343,"88.84"
"2301301X11","2023-01-30",321,"83.38"
"2301301X12","2023-01-30",303,"24.75"
"2301301X13","2023-01-30",213,"111.54"
"2301301X14","2023-01-30",192,"100.44"
"2301301X15","2023-01-30",126,"13.85"
"2301301X16","2023-01-30",395,"92.45"
"2301301X17","2023-01-30",721,"41.57"
"2301301X18","2023-01-30",406,"73.64"
"2301301X19","2023-01-30",222,"41.48"
"2301301X20","2023-01-30",87,"49.14"
"2301301X21","2023-01-30",317,"111.72"
"2301301X22","2023-01-30",4,"105.20"
"2301301X23","2023-01-30",35,"94.21"
"2301301X24","2023-01-30",110,"112.73"
"2301301X25","2023-01-30",288,"109.54"
"2301301X26","2023-01-30",565,"12.82"
"2301311XX1","2023-01-31",351,"70.90"
"2301311XX2","2023-01-31",183,"91.18"
"2301311XX3","2023-01-31",682,"101.75"
"2301311XX4","2023-01-31",662,"78.89"
"2301311XX5","2023-01-31",726,"45.56"
"2301311XX6","2023-01-31",467,"48.08"
"2301311XX7","2023-01-31",626,"67.40"
"2301311XX8","2023-01-31",197,"84.02"
"2301311XX9","2023-01-31",466,"69.51"
"2301311X10","2023-01-31",638,"21.21"
"2301311X11","2023-01-31",589,"94.16"
"2301311X12","2023-01-31",46,"59.10"
"2301311X13","2023-01-31",642,"37.83"
"2302011XX1","2023-02-01",504,"31.07"
"2302011XX2","2023-02-01",62,"31.97"
"2302011XX3","2023-02-01",276,"29.88"
"2302011XX4","2023-02-01",522,"80.04"
"2302011XX5","2023-02-01",168,"38.22"
"2302011XX6","2023-02-01",136,"64.02"
"2302011XX7","2023-02-01",555,"105.78"
"2302011XX8","2023-02-01",314,"96.16"
"2302011XX9","2023-02-01",537,"75.47"
"2302011X10","2023-02-01",621,"14.91"
"2302011X11","2023-02-01",209,"113.71"
"2302011X12","2023-02-01",396,"112.52"
"2302011X13","2023-02-01",698,"14.17"
"2302021XX1","2023-02-02",252,"57.81"
"2302021XX2","2023-02-02",75,"24.26"
"2302021XX3","2023-02-02",497,"118.86"
"2302021XX4","2023-02-02",255,"58.62"
"2302021XX5","2023-02-02",648,"76.96"
"2302021XX6","2023-02-02",528,"46.40"
"2302021XX7","2023-02-02",538,"67.11"
"2302021XX8","2023-02-02",344,"68.88"
"2302021XX9","2023-02-02",549,"58.79"
"2302021X10","2023-02-02",592,"32.73"
"2302021X11","2023-02-02",501,"67.70"
"2302021X12","2023-02-02",217,"63.38"
"2302021X13","2023-02-02",394,"113.85"
"2302021X14","2023-02-02",103,"75.11"
"2302021X15","2023-02-02",387,"93.44"
"2302021X16","2023-02-02",84,"56.41"
"2302021X17","2023-02-02",518,"41.82"
"2302021X18","2023-02-02",727,"115.65"
"2302021X19","2023-02-02",358,"14.67"
"2302021X20","2023-02-02",697,"55.48"
"2302021X21","2023-02-02",701,"116.98"
"2302021X22","2023-02-02",196,"34.82"
"2302031XX1","2023-02-03",747,"17.91"
"2302031XX2","2023-02-03",676,"39.83"
"2302031XX3","2023-02-03",336,"47.80"
"2302031XX4","2023-02-03",398,"97.39"
"2302031XX5","2023-02-03",720,"54.44"
"2302031XX6","2023-02-03",376,"29.85"
"2302031XX7","2023-02-03",58,"105.33"
"2302031XX8","2023-02-03",30,"101.33"
"2302031XX9","2023-02-03",148,"50.85"
"2302031X10","2023-02-03",739,"79.00"
"2302031X11","2023-02-03",764,"49.19"
"2302031X12","2023-02-03",562,"111.50"
"2302031X13","2023-02-03",317,"11.02"
"2302031X14","2023-02-03",372,"32.77"
"2302031X15","2023-02-03",201,"52.84"
"2302031X16","2023-02-03",327,"86.88"
"2302031X17","2023-02-03",300,"86.70"
"2302031X18","2023-02-03",763,"105.31"
"2302031X19","2023-02-03",60,"90.93"
"2302031X20","2023-02-03",346,"27.81"
"2302031X21","2023-02-03",102,"51.74"
"2302031X22","2023-02-03",626,"90.80"
"2302031X23","2023-02-03",702,"62.25"
"2302041XX1","2023-02-04",482,"47.06"
"2302041XX2","2023-02-04",432,"95.01"
"2302041XX3","2023-02-04",222,"115.02"
"2302041XX4","2023-02-04",729,"77.45"
"2302041XX5","2023-02-04",288,"39.77"
"2302041XX6","2023-02-04",689,"87.99"
"2302041XX7","2023-02-04",436,"51.39"
"2302041XX8","2023-02-04",729,"27.44"
"2302041XX9","2023-02-04",484,"61.69"
"2302041X10","2023-02-04",571,"69.11"
"2302041X11","2023-02-04",229,"62.69"
"2302041X12","2023-02-04",569,"12.61"
"2302041X13","2023-02-04",70,"19.76"
"2302041X14","2023-02-04",10,"18.40"
"2302041X15","2023-02-04",693,"13.69"
"2302041X16","2023-02-04",642,"109.55"
"2302041X17","2023-02-04",299,"100.28"
"2302051XX1","2023-02-05",460,"16.20"
"2302051XX2","2023-02-05",404,"99.70"
"2302051XX3","2023-02-05",603,"78.35"
"2302051XX4","2023-02-05",482,"62.19"
"2302051XX5","2023-02-05",13,"27.08"
"2302051XX6","2023-02-05",372,"93.92"
"2302051XX7","2023-02-05",472,"81.28"
"2302051XX8","2023-02-05",506,"91.61"
"2302051XX9","2023-02-05",406,"100.19"
"2302051X10","2023-02-05",615,"107.23"
"2302061XX1","2023-02-06",766,"22.31"
"2302061XX2","2023-02-06",676,"26.95"
"2302061XX3","2023-02-06",327,"35.98"
"2302061XX4","2023-02-06",648,"18.20"
"2302061XX5","2023-02-06",765,"60.49"
"2302061XX6","2023-02-06",680,"36.23"
"2302061XX7","2023-02-06",525,"73.03"
"2302061XX8","2023-02-06",296,"69.47"
"2302061XX9","2023-02-06",685,"52.53"
"2302061X10","2023-02-06",47,"61.13"
"2302061X11","2023-02-06",199,"82.46"
"2302061X12","2023-02-06",339,"93.07"
"2302061X13","2023-02-06",55,"114.88"
"2302061X14","2023-02-06",118,"42.81"
"2302061X15","2023-02-06",749,"50.93"
"2302061X16","2023-02-06",695,"102.09"
"2302071XX1","2023-02-07",102,"115.14"
"2302071XX2","2023-02-07",285,"110.37"
"2302071XX3","2023-02-07",665,"43.51"
"2302071XX4","2023-02-07",39,"25.48"
"2302071XX5","2023-02-07",553,"86.87"
"2302071XX6","2023-02-07",619,"44.34"
"2302071XX7","2023-02-07",632,"70.91"
"2302071XX8","2023-02-07",394,"43.56"
"2302071XX9","2023-02-07",636,"57.72"
"2302071X10","2023-02-07",597,"53.35"
"2302071X11","2023-02-07",601,"43.78"
"2302071X12","2023-02-07",175,"20.57"
"2302071X13","2023-02-07",371,"109.32"
"2302071X14","2023-02-07",493,"44.44"
"2302071X15","2023-02-07",403,"91.38"
"2302071X16","2023-02-07",220,"23.83"
"2302071X17","2023-02-07",756,"35.04"
"2302071X18","2023-02-07",186,"96.90"
"2302081XX1","2023-02-08",574,"113.62"
"2302081XX2","2023-02-08",330,"32.17"
"2302081XX3","2023-02-08",87,"10.22"
"2302081XX4","2023-02-08",86,"77.92"
"2302081XX5","2023-02-08",406,"67.44"
"2302081XX6","2023-02-08",106,"10.99"
"2302081XX7","2023-02-08",460,"36.26"
"2302081XX8","2023-02-08",646,"24.61"
"2302081XX9","2023-02-08",764,"86.95"
"2302081X10","2023-02-08",449,"76.40"
"2302081X11","2023-02-08",360,"57.96"
"2302081X12","2023-02-08",156,"76.36"
"2302081X13","2023-02-08",45,"41.33"
